unix_time, readable_time, sample_index, sequence, D0, D1, D2, D3, A1_(EMG), A2_(EDA), A3_(ECG), A4, A5, A6
1769151047.883024,2026-01-23 15:50:47.883,1719,7,1,1,0,0,512,1020,515,2,0,0
1769151047.884024,2026-01-23 15:50:47.884,1720,8,1,1,0,0,511,1020,515,2,0,0
1769151047.885024,2026-01-23 15:50:47.885,1721,9,1,1,0,0,515,1020,516,2,0,0
1769151047.886024,2026-01-23 15:50:47.886,1722,10,1,1,0,0,515,1020,516,2,0,0
1769151047.887024,2026-01-23 15:50:47.887,1723,11,1,1,0,0,514,1020,517,2,0,0
1769151047.888024,2026-01-23 15:50:47.888,1724,12,1,1,0,0,513,1020,519,2,0,0
1769151047.889024,2026-01-23 15:50:47.889,1725,13,1,1,0,0,512,1020,519,2,0,0
1769151047.890024,2026-01-23 15:50:47.890,1726,14,1,1,0,0,512,1020,519,2,0,0
1769151047.891024,2026-01-23 15:50:47.891,1727,15,1,1,0,0,512,1020,519,2,0,0
1769151047.892024,2026-01-23 15:50:47.892,1728,0,1,1,0,0,511,1020,519,2,0,0
1769151047.893024,2026-01-23 15:50:47.893,1729,1,1,1,0,0,508,1020,519,2,0,0
1769151047.894024,2026-01-23 15:50:47.894,1730,2,1,1,0,0,510,1020,519,2,0,0
1769151047.895024,2026-01-23 15:50:47.895,1731,3,1,1,0,0,513,1020,518,2,0,0
1769151047.896024,2026-01-23 15:50:47.896,1732,4,1,1,0,0,511,1020,518,2,0,0
1769151047.897024,2026-01-23 15:50:47.897,1733,5,1,1,0,0,509,1020,517,2,0,0
1769151047.898024,2026-01-23 15:50:47.898,1734,6,1,1,0,0,511,1020,515,2,0,0
1769151047.899024,2026-01-23 15:50:47.899,1735,7,1,1,0,0,512,1020,515,2,0,0
1769151047.900024,2026-01-23 15:50:47.900,1736,8,1,1,0,0,513,1020,515,2,0,0
1769151047.901024,2026-01-23 15:50:47.901,1737,9,1,1,0,0,513,1020,515,2,0,0
1769151047.902024,2026-01-23 15:50:47.902,1738,10,1,1,0,0,513,1020,516,2,0,0
1769151047.903024,2026-01-23 15:50:47.903,1739,11,1,1,0,0,511,1020,516,2,0,0
1769151047.904024,2026-01-23 15:50:47.904,1740,12,1,1,0,0,511,1020,517,2,0,0
1769151047.905024,2026-01-23 15:50:47.905,1741,13,1,1,0,0,510,1020,518,2,0,0
1769151047.906024,2026-01-23 15:50:47.906,1742,14,1,1,0,0,509,1020,519,2,0,0
1769151047.907024,2026-01-23 15:50:47.907,1743,15,1,1,0,0,509,1020,519,2,0,0
1769151047.908024,2026-01-23 15:50:47.908,1744,0,1,1,0,0,510,1020,519,2,0,0
1769151047.909024,2026-01-23 15:50:47.909,1745,1,1,1,0,0,511,1020,518,2,0,0
1769151047.910024,2026-01-23 15:50:47.910,1746,2,1,1,0,0,511,1020,518,2,0,0
1769151047.911024,2026-01-23 15:50:47.911,1747,3,1,1,0,0,510,1020,517,2,0,0
1769151047.912024,2026-01-23 15:50:47.912,1748,4,1,1,0,0,511,1020,516,2,0,0
1769151047.913024,2026-01-23 15:50:47.913,1749,5,1,1,0,0,510,1020,516,2,0,0
1769151047.914024,2026-01-23 15:50:47.914,1750,6,1,1,0,0,508,1020,516,2,0,0
1769151047.915024,2026-01-23 15:50:47.915,1751,7,1,1,0,0,512,1020,515,2,0,0
1769151047.916024,2026-01-23 15:50:47.916,1752,8,1,1,0,0,515,1020,515,2,0,0
1769151047.917024,2026-01-23 15:50:47.917,1753,9,1,1,0,0,512,1020,515,2,0,0
1769151047.918024,2026-01-23 15:50:47.918,1754,10,1,1,0,0,512,1020,515,2,0,0
1769151047.919024,2026-01-23 15:50:47.919,1755,11,1,1,0,0,512,1020,515,2,0,0
1769151047.920024,2026-01-23 15:50:47.920,1756,12,1,1,0,0,510,1020,515,2,0,0
1769151047.921024,2026-01-23 15:50:47.921,1757,13,1,1,0,0,513,1020,517,2,0,0
1769151047.922024,2026-01-23 15:50:47.922,1758,14,1,1,0,0,511,1020,518,2,0,0
1769151047.923024,2026-01-23 15:50:47.923,1759,15,1,1,0,0,511,1020,518,2,0,0
1769151047.924024,2026-01-23 15:50:47.924,1760,0,1,1,0,0,513,1020,518,2,0,0
1769151047.925024,2026-01-23 15:50:47.925,1761,1,1,1,0,0,511,1020,518,2,0,0
1769151047.926024,2026-01-23 15:50:47.926,1762,2,1,1,0,0,511,1020,518,2,0,0
1769151047.927024,2026-01-23 15:50:47.927,1763,3,1,1,0,0,510,1020,517,2,0,0
1769151047.928024,2026-01-23 15:50:47.928,1764,4,1,1,0,0,512,1020,516,2,0,0
1769151047.929024,2026-01-23 15:50:47.929,1765,5,1,1,0,0,509,1020,515,2,0,0
1769151047.930024,2026-01-23 15:50:47.930,1766,6,1,1,0,0,511,1020,515,2,0,0
1769151047.931024,2026-01-23 15:50:47.931,1767,7,1,1,0,0,512,1020,515,2,0,0
1769151047.932024,2026-01-23 15:50:47.932,1768,8,1,1,0,0,509,1020,515,2,0,0
1769151047.933024,2026-01-23 15:50:47.933,1769,9,1,1,0,0,514,1020,513,2,0,0
1769151047.934024,2026-01-23 15:50:47.934,1770,10,1,1,0,0,512,1020,513,2,0,0
1769151047.935024,2026-01-23 15:50:47.935,1771,11,1,1,0,0,513,1020,514,2,0,0
1769151047.936024,2026-01-23 15:50:47.936,1772,12,1,1,0,0,513,1020,515,2,0,0
1769151047.937024,2026-01-23 15:50:47.937,1773,13,1,1,0,0,511,1020,516,2,0,0
1769151047.938024,2026-01-23 15:50:47.938,1774,14,1,1,0,0,512,1020,517,2,0,0
1769151047.939024,2026-01-23 15:50:47.939,1775,15,1,1,0,0,512,1020,518,2,0,0
1769151047.940024,2026-01-23 15:50:47.940,1776,0,1,1,0,0,510,1020,517,2,0,0
1769151047.941024,2026-01-23 15:50:47.941,1777,1,1,1,0,0,512,1020,517,2,0,0
1769151047.942024,2026-01-23 15:50:47.942,1778,2,1,1,0,0,510,1020,517,2,0,0
1769151047.943024,2026-01-23 15:50:47.943,1779,3,1,1,0,0,510,1020,517,2,0,0
1769151047.944024,2026-01-23 15:50:47.944,1780,4,1,1,0,0,510,1020,516,2,0,0
1769151047.945024,2026-01-23 15:50:47.945,1781,5,1,1,0,0,512,1020,516,2,0,0
1769151047.946024,2026-01-23 15:50:47.946,1782,6,1,1,0,0,508,1020,515,2,0,0
1769151047.947024,2026-01-23 15:50:47.947,1783,7,1,1,0,0,512,1020,515,2,0,0
1769151047.948024,2026-01-23 15:50:47.948,1784,8,1,1,0,0,511,1020,513,2,0,0
1769151047.949024,2026-01-23 15:50:47.949,1785,9,1,1,0,0,512,1020,513,2,0,0
1769151047.950024,2026-01-23 15:50:47.950,1786,10,1,1,0,0,511,1020,512,2,0,0
1769151047.951024,2026-01-23 15:50:47.951,1787,11,1,1,0,0,514,1020,512,2,0,0
1769151047.952024,2026-01-23 15:50:47.952,1788,12,1,1,0,0,512,1020,513,2,0,0
1769151047.953024,2026-01-23 15:50:47.953,1789,13,1,1,0,0,512,1020,513,2,0,0
1769151047.954024,2026-01-23 15:50:47.954,1790,14,1,1,0,0,512,1020,514,2,0,0
1769151047.955024,2026-01-23 15:50:47.955,1791,15,1,1,0,0,511,1020,515,2,0,0
1769151047.956024,2026-01-23 15:50:47.956,1792,0,1,1,0,0,512,1020,516,2,0,0
1769151047.957024,2026-01-23 15:50:47.957,1793,1,1,1,0,0,512,1020,516,2,0,0
1769151047.958024,2026-01-23 15:50:47.958,1794,2,1,1,0,0,513,1020,517,2,0,0
1769151047.959024,2026-01-23 15:50:47.959,1795,3,1,1,0,0,511,1020,517,2,0,0
1769151047.960024,2026-01-23 15:50:47.960,1796,4,1,1,0,0,510,1020,517,2,0,0
1769151047.961024,2026-01-23 15:50:47.961,1797,5,1,1,0,0,511,1020,516,2,0,0
1769151047.962024,2026-01-23 15:50:47.962,1798,6,1,1,0,0,509,1020,517,2,0,0
1769151047.963024,2026-01-23 15:50:47.963,1799,7,1,1,0,0,511,1020,516,2,0,0
